group1,group2,value,weight
B,C,-0.211332458143761,10
A,C,0.344021087496185,7
B,C,-0.0893785289835366,8
A,C,1.6540374665165,3
B,C,-1.96290871320897,1
A,C,0.756125511499489,10
B,C,0.0144186579430547,2
A,C,0.945713804060792,10
B,C,-0.098808492386284,2
A,C,-2.73975424338714,8
B,C,0.420305849423153,10
A,C,-0.218379262260984,7
B,C,-0.989355329598254,3
A,C,-0.656468896184539,10
B,C,0.055663548201307,4
A,C,2.45206344477497,5
B,C,0.18817357373771,1
A,C,-0.979696368377701,5
B,C,1.90361046750456,5
A,C,-0.438519782195613,4
B,C,-0.829726095585463,5
A,C,-1.247231318762,1
B,C,-0.673809163087791,9
A,C,1.93516726396696,3
B,C,0.906561434864075,9
A,C,0.736526771427079,3
B,C,0.146625304045126,1
A,C,0.283120796739,1
B,C,0.589276720770128,8
A,C,0.215849476577042,4
B,C,0.155053234874317,2
A,C,0.953826636303852,3
B,C,-0.165852702479289,6
A,C,0.25500374557096,9
B,C,-0.897472359354659,9
A,C,1.58397010470279,6
B,C,1.39275862816597,5
A,C,-1.81225823172892,7
B,C,-0.216319678589458,1
A,C,0.549856056710878,1
B,C,0.482736237517578,7
A,C,0.760848728950074,5
B,C,-0.445658016934015,5
A,C,-1.20533341962352,6
B,C,0.301466739764715,10
A,C,-1.53914522359563,5
B,C,0.635370723493615,6
A,C,0.702951774755151,5
B,C,-1.90588286461734,5
A,C,0.938921449556239,2
B,C,-0.224492105495794,7
A,C,-0.673816775387947,7
B,C,0.445787444805667,4
A,C,1.28061710689861,8
B,C,1.56513013425123,8
A,C,-1.2005460361895,3
B,C,-0.437694966373986,5
A,C,0.146381481824469,10
B,C,0.0660190755538856,3
A,C,-0.445036015296508,6
B,C,-2.3421123864415,6
A,C,-0.278382367507851,9
B,C,-1.18180363234485,8
A,C,0.033125272564001,5
B,C,-0.837717011840538,6
A,C,-0.117611080246289,4
B,C,-0.741522571129195,8
A,C,-0.408346969183165,6
B,C,-0.377770760958718,7
A,C,1.32836671199718,9
B,C,0.716436306841976,10
A,C,-0.232289188250961,10
B,C,-1.22622690024267,6
A,C,1.04753809093163,8
B,C,-1.43640718682383,10
A,C,-1.18246892838659,9
B,C,-0.776204835813156,7
A,C,-0.972313509475749,7
B,C,-0.903657561191073,2
A,C,1.28720394604443,6
B,C,-0.106187600987314,3
A,C,-0.715870953657067,9
B,C,0.671722196477663,1
A,C,0.19763362591688,2
B,C,-1.22009672533363,3
A,C,-0.560965120450964,5
B,C,0.533732634411715,7
A,C,1.95031546468388,9
B,C,1.58194322960051,3
A,C,0.837787522236108,2
B,C,-0.0130696626844759,10
A,C,-1.72579596201099,10
B,C,-0.730853573681976,1
A,C,-0.215413865346964,5
B,C,0.490206668553714,10
A,C,0.0593934237561532,9
B,C,0.0583120529245741,5
A,C,1.83836310657496,7
B,C,0.387650899413508,1
A,C,-0.280550724654658,8
B,C,-0.428517737963575,6
A,C,0.0953249355319381,2
B,C,-0.813331408941419,3
A,C,1.36819007742547,8
B,C,-0.287536030090232,4
A,C,-0.528552423477519,2
B,C,-0.873012923256978,10
A,C,0.935893072400666,3
B,C,-1.27726732302221,5
A,C,-0.46873983893923,6
B,C,0.312516273339671,4
A,C,-0.108322301643512,5
B,C,0.250790417333032,2
A,C,-1.31619339420622,1
B,C,-0.430075449167385,10
A,C,-1.70410969758613,7
B,C,-0.842137365214459,5
A,C,1.14825059530873,4
B,C,0.252831535909216,5
A,C,0.0852871861245182,1
B,C,-0.933626130521208,7
A,C,-0.556819606159632,5
B,C,-1.01637031942077,8
A,C,0.0535252498211483,5
B,C,0.765133606147259,5
A,C,0.299194815381504,2
B,C,-0.617615748213199,2
A,C,0.552787313574323,7
B,C,0.38790849886898,2
A,C,0.843210942250361,9
B,C,-0.440627586336594,3
A,C,-1.17936537325272,9
B,C,-0.084569065358819,5
A,C,0.302777695052609,9
B,C,1.55909373112435,6
A,C,-0.0696625273052436,8
B,C,0.427039414467802,2
A,C,-0.0832631982761803,3
B,C,2.15639774076182,4
A,C,1.33796805938236,6
B,C,-0.232304447395243,10
A,C,-0.127404089947392,5
B,C,-0.0216854042717521,9
A,C,0.113254084384586,4
B,C,-0.565095410492474,7
A,C,0.0807003872444948,7
B,C,-0.695771406588942,6
A,C,-1.09620213295198,5
B,C,0.804440557754521,10
A,C,0.656644119934708,1
B,C,-0.568030677344538,4
A,C,1.27278584148814,9
B,C,-0.192543915756971,8
A,C,-0.283665218588817,10
B,C,-0.953671712939253,1
A,C,-0.0243506460341634,5
B,C,-0.136985964857522,3
A,C,0.0675183911210883,7
B,C,0.445168359831976,3
A,C,0.906600388246007,8
B,C,0.327410566460573,3
A,C,0.992561626752092,8
B,C,1.06540057402709,7
A,C,-2.93048205538058,8
B,C,-0.362773742987749,3
A,C,0.569932538092558,10
B,C,-1.11963547230504,10
A,C,-0.960650358604092,5
B,C,0.273736471912206,1
A,C,-0.441423288640161,6
B,C,-1.73148781767851,6
A,C,0.905854843976373,3
B,C,-0.840839641506773,8
A,C,0.386347854925968,6
B,C,0.412430114457017,8
A,C,1.52126864304235,8
B,C,0.196564235460822,2
A,C,0.665610352836782,6
B,C,1.14059109224811,10
A,C,-0.40638112804759,3
B,C,-1.65556135368929,4
A,C,0.1429300364911,9
B,C,1.32591430830883,6
A,C,-1.40627766063955,9
B,C,1.01213161499515,2
A,C,-0.0601308429578255,1
B,C,0.0994814242802729,8
A,C,-0.349221797505872,3
B,C,1.03685327959033,1
A,C,1.42415647914164,6
B,C,1.57084879138618,4
A,C,-0.967400733067285,3
B,C,0.759285844342793,5
A,C,-0.376189654458143,6
B,C,-0.983409413915195,4
A,C,0.389895101103217,1
B,C,-0.0179507137482475,4
A,C,0.791724605090037,4
B,C,1.79239787563701,8
A,C,1.03671688493632,3
B,C,-0.695685615560389,8
A,C,0.139622664969318,10
B,C,1.41324549389255,1
A,C,1.17443759629564,3
B,C,-1.58478158266429,5
A,C,0.946429920633797,10
B,C,-0.340514085118673,8
A,C,-0.625362690703707,5
B,C,-1.10120222898271,10
A,C,-0.31179546007352,3
B,C,0.688656505383638,7
A,C,1.43527187786736,10
B,C,0.138907098200222,9
A,C,-0.0730523864217389,7
B,C,-0.202335938111801,6
A,C,0.95379933574217,10
B,C,-1.08119344744204,9
A,C,0.250018704551322,6
B,C,1.02162198057182,10
A,C,1.06185151113365,3
B,C,0.417070210072757,1
A,C,-1.16236615136998,2
B,C,-0.821084729814662,3
A,C,-0.720488257715399,10
B,C,-1.44327196869698,2
A,C,0.0400203344434218,2
B,C,1.22294668396681,4
A,C,-2.44669391662971,6
B,C,0.758387891981524,4
A,C,-0.202661654123509,8
B,C,-0.76913384719501,6
A,C,0.770008811410607,2
B,C,0.64838515883954,6
A,C,0.0962173786188587,10
B,C,-0.919643353169371,10
A,C,-0.704861777237915,8
B,C,-1.61723406227759,7
A,C,1.88089390836698,1
B,C,-0.155594360847613,10
A,C,-0.754513748781243,1
B,C,-2.16095244416957,5
A,C,-0.429461680300403,2
B,C,-0.549127904639596,6
A,C,-1.40231588288433,7
B,C,2.38397182312468,2
A,C,0.872944350978479,7
B,C,-1.53566588717424,1
A,C,1.1339752513847,4
B,C,1.04484016061832,6
A,C,0.589830688745609,2
B,C,0.399103734894867,2
A,C,0.14494918465514,8
B,C,0.619161217607744,8
A,C,-1.03261910609812,8
B,C,-0.649356138275683,3
A,C,-1.00200725819239,4
B,C,-0.165880959988503,4
A,C,0.14665629511642,3
B,C,0.602056524142745,6
A,C,0.529055525492821,4
B,C,1.44569584076136,6
A,C,0.59730928742892,10
B,C,1.25631692128956,9
A,C,1.09744204280521,6
B,C,-0.58846041309898,10
A,C,0.751301281506808,3
B,C,0.453514341017587,9
A,C,0.119178234168883,3
B,C,-0.903387708305217,9
A,C,0.587982456694302,5
B,C,0.0637287482312545,4
A,C,-0.354835854936779,9
B,C,0.922495744418793,5
A,C,0.992325368595558,6
B,C,0.873563901793506,3
A,C,-2.61104346110731,6
B,C,-0.897316832710047,5
A,C,0.937235318604616,8
B,C,-0.745336334800986,4
A,C,0.408539629742539,1
B,C,0.182912672642759,2
A,C,1.10740229118283,8
B,C,-0.710371670379638,8
A,C,-0.0578023693607272,8
B,C,0.344923416712653,3
A,C,1.272654447469,10
B,C,-0.177380835242047,4
A,C,0.290405996978282,2
B,C,-1.34284820600392,8
A,C,0.633050029938162,7
B,C,0.20681970608308,4
A,C,0.63930734251053,5
B,C,-0.410670564967914,9
A,C,1.68535662126586,2
B,C,-0.139826104242308,9
A,C,0.121138748850069,4
B,C,-0.105679176299447,3
A,C,0.84630489128897,6
B,C,-0.768449023923077,5
A,C,0.201462405268902,2
B,C,0.574569598467987,2
A,C,-1.24523988798299,2
B,C,0.227718808143363,2
A,C,-0.593802062268665,2
B,C,1.42881078576221,1
A,C,0.704898068994133,1
B,C,-1.72513390940011,6
A,C,0.919284781932996,10
B,C,0.217740926778188,1
A,C,-0.561324761899199,9
B,C,-0.355585627814819,6
A,C,-1.27214216661165,5
B,C,0.386196851653908,3
A,C,-1.63852313801426,10
B,C,-0.140262777271148,2
A,C,0.455175607836962,10
B,C,0.0833833619950522,10
A,C,0.859173322310438,6
B,C,0.0505481045556819,3
A,C,2.30894410422706,3
B,C,-0.859463174736328,5
A,C,1.53911616866609,1
B,C,-1.61446617734895,8
A,C,-1.07731645830934,8
B,C,-0.901360547048799,6
A,C,-1.52111236116286,9
B,C,1.48469384506777,9
A,C,1.03370332012997,8
B,C,1.37126649842358,7
A,C,-0.608921441457723,10
B,C,0.0855970933090572,10
A,C,1.11850749108373,8
B,C,1.06052978815381,10
A,C,0.560136773572271,5
B,C,0.158147540900663,4
A,C,-1.16417322231664,9
B,C,0.30968619619025,10
A,C,-0.178493814873705,6
B,C,-0.654524572021451,2
A,C,1.57615726400038,5
B,C,-0.701403737381295,2
A,C,0.242876389372811,7
B,C,0.516035756461069,6
A,C,1.05115476204457,3
B,C,0.367304396216124,2
A,C,1.97321531497352,10
B,C,0.445136747894539,2
A,C,-0.488480168490534,3
B,C,0.102511535835645,6
A,C,0.669129245609249,10
B,C,-2.19050880817062,7
A,C,-0.0955640513470253,1
B,C,0.0415257085159857,10
A,C,-0.238600873898005,9
B,C,0.0513685364867313,4
A,C,-1.99180636020706,6
B,C,0.34623628474444,4
A,C,0.00302934280112633,5
B,C,-0.492428500766368,8
A,C,-2.86441872259051,2
B,C,-0.411212736897843,3
A,C,0.118208538052268,6
B,C,-0.0711607677680068,3
A,C,-0.608697428954805,2
B,C,0.321645288041923,10
A,C,-0.910489532042703,7
B,C,0.699281047319464,5
A,C,0.825732375193134,2
B,C,0.957543411914869,2
A,C,0.798846270365293,9
B,C,-0.352127210050029,8
A,C,-0.0249468282357759,2
B,C,1.24507337169485,9
A,C,0.610941958549662,3
B,C,0.34688303266061,8
A,C,1.27917971095465,9
B,C,-0.626845841869641,8
A,C,0.0252632716014579,10
B,C,1.30150900263725,9
A,C,-0.249789694567707,3
B,C,0.134998344795403,1
A,C,-0.146673230610888,1
B,C,1.23393059413951,7
A,C,0.135425982367621,1
B,C,0.0672402924146965,9
A,C,-0.68122210851133,6
B,C,-0.4184629402539,4
A,C,-1.56921420908198,10
B,C,0.409586540774767,6
A,C,0.847803192934572,1
B,C,-1.33738430955247,7
A,C,0.40135472863779,2
B,C,0.328935897499032,2
A,C,0.195321000040206,3
B,C,0.0714626101121576,2
A,C,1.6349332608997,6
B,C,0.333007077579299,1
A,C,1.40181262288016,3
B,C,0.451017020860161,1
A,C,0.487323595739937,10
B,C,-0.539737455111534,9
A,C,2.69090741575432,1
B,C,-0.0598160756893157,10
A,C,-0.49747586786043,5
B,C,0.382417149919641,9
A,C,0.409180178437925,2
B,C,0.723745922788961,8
A,C,-0.914924574372468,9
B,C,-0.137185091519559,7
A,C,1.57429327787333,5
B,C,-0.482917703042759,2
A,C,-0.356190513110566,7
B,C,0.610222274222577,1
A,C,-0.606035147367036,8
B,C,1.13451200339725,6
A,C,0.422468288927292,9
B,C,0.089549711407137,7
A,C,-1.59171399396362,5
B,C,-0.347167014243029,5
A,C,2.03429598442535,10
B,C,-0.28590515559225,1
A,C,0.654378782982205,1
B,C,-0.924747616969478,10
A,C,-1.59070303925404,8
B,C,0.709398469649404,9
A,C,1.44932679629708,7
B,C,-1.54438030938404,8
A,C,0.846069248221398,5
B,C,0.330932470678367,2
A,C,-0.366187310859143,4
B,C,1.74928498341616,10
A,C,-1.005144961456,10
B,C,-0.117439298841842,1
A,C,0.668505546538097,5
B,C,-1.08247402143283,6
A,C,1.10596780578619,7
B,C,-0.114153381934486,5
A,C,1.2291483044291,8
B,C,-0.0232968160916682,9
A,C,-0.735105466620172,6
B,C,-1.34051483313352,4
A,C,-1.37306589237184,10
B,C,-0.149057093973935,3
A,C,-2.00627595919716,10
B,C,-1.55956853741809,5
A,C,1.96270156915108,7
B,C,-0.178318223605633,10
A,C,1.35762067316143,9
B,C,1.64899204713817,3
A,C,0.119484570593628,4
B,C,0.00362061633761048,9
A,C,0.19644344592465,6
B,C,0.679739506730702,5
A,C,0.801124844964395,3
B,C,-2.01520057977609,5
A,C,0.0473959880866878,4
B,C,0.613096606859849,7
A,C,-0.170018481053399,1
B,C,0.225759524431785,6
A,C,0.892404141125057,2
B,C,-0.147613098756459,8
A,C,1.53718231037047,10
B,C,0.452619354870756,10
A,C,-1.59569425257054,6
B,C,-0.187165292033729,5
A,C,0.567634468128946,9
B,C,0.162679116763597,9
A,C,-1.37198301292582,1
B,C,-1.88395251169133,8
A,C,-0.0680470081647294,6
B,C,0.687306933852914,6
A,C,-0.708000728772153,10
B,C,0.377677268816157,1
A,C,0.580757739274482,1
B,C,0.974626092393341,10
A,C,0.587452509331047,7
B,C,0.245278778823427,8
A,C,-1.5660037041717,4
B,C,-0.508128148093857,3
A,C,0.85827885392439,6
B,C,0.451866719214799,5
A,C,-0.897904236853133,3
B,C,0.31901114488487,9
A,C,-0.0939645105797747,7
B,C,1.26430832492208,1
A,C,-0.0340093652786424,2
B,C,-0.388169030127935,2
A,C,-0.260454831909338,2
B,C,-0.877434514087113,4
A,C,1.29275143050665,2
B,C,0.165187853607552,5
A,C,-0.603207075711496,1
B,C,0.398603900801511,2
A,C,0.858952125458656,3
B,C,-0.421912468569384,7
A,C,-0.305488889429697,4
B,C,-0.0591880145084799,4
A,C,-2.00187218795239,5
B,C,0.155436421357447,1
A,C,0.0425622275156778,8
B,C,-0.262039198794157,7
A,C,-1.0211932583223,2
B,C,1.06535710343492,10
A,C,-0.457590837875523,1
B,C,0.135303912879276,7
A,C,2.11278759570127,5
B,C,-0.591833695386405,5
A,C,-0.668737894045782,9
B,C,0.153878740931465,9
A,C,-0.285391611599252,1
B,C,-0.492696439200976,2
A,C,0.409771539388102,6
B,C,0.229356450786856,10
A,C,-1.07462563331733,10
B,C,-1.38075085443847,3
A,C,0.598233241445688,6
B,C,-0.839468642147749,8
A,C,-0.955425060047348,6
B,C,1.23621807067256,4
A,C,0.0759841521696002,3
B,C,-0.539572907634778,7
A,C,0.77353811942751,5
B,C,1.30430052382949,3
A,C,0.985109974109274,6
B,C,-1.01172151068618,10
A,C,-0.606029025718392,10
B,C,0.316726055506865,6
A,C,-1.36469110864529,3
B,C,-0.381966279527664,8
A,C,-0.0142927411517516,2
B,C,-0.0654181319989657,3
A,C,0.223432418861722,1
B,C,0.183182166678893,6
A,C,0.890661242229158,4
B,C,-0.0530718448200924,9
A,C,-0.829858115515082,7
B,C,-0.121029097825109,4
A,C,-0.209658043434838,1
B,C,0.0395895617127639,3
A,C,1.48099019747618,10
B,C,0.566660058392043,10
A,C,1.78958035863141,5
B,C,1.11404785115473,2
A,C,1.79407452864789,6
B,C,-1.36454889989645,1
A,C,-0.707439984999719,6
B,C,-0.556284345887489,8
A,C,-0.310081093752715,9
B,C,-0.376179335728334,7
A,C,0.458526008426864,8
B,C,-1.26114914943113,3
A,C,-0.527465163206145,2
B,C,-0.556814221798541,5
A,C,-0.374438726216025,6
B,C,-0.604399980981061,8
A,C,1.20312707053266,10
B,C,0.768873233405475,5
A,C,0.238351023241361,10
B,C,-1.41502814138869,3
A,C,2.93377438660602,8
B,C,0.935025757358322,8
A,C,1.23388452172586,8
B,C,-1.89138472179805,2
A,C,-0.222651293117936,2
B,C,0.768127528360915,10
A,C,0.387953658262852,4
B,C,0.609133031558329,5
A,C,0.590518608276321,9
B,C,-0.435140753285453,7
A,C,-0.250769898499009,8
B,C,-0.926269383723312,9
A,C,1.08743580325344,2
B,C,-1.94395921590421,8
A,C,-0.280620438336351,5
B,C,0.812077556671369,9
A,C,-0.207703687008036,10
B,C,1.45075731996683,3
A,C,0.841493178155365,8
B,C,-0.865737822129377,8
A,C,-0.0598778067009555,9
B,C,0.0115311532497584,3
A,C,0.269111451391775,2
B,C,-0.528160505923408,8
A,C,-0.617073841366713,4
B,C,-0.262372515021683,2
A,C,0.91234717100544,6
B,C,1.12361058688565,7
A,C,-0.603519713682531,2
B,C,0.0553233936383655,10
A,C,-1.00065843288481,8
B,C,-0.758178829139224,5
A,C,-0.611435814505261,6
B,C,-1.31672226320794,7
A,C,-2.00741501721717,8
B,C,0.768002127529136,10
A,C,0.405761313504228,5
B,C,-0.831715878916042,9
A,C,0.958075773112283,5
B,C,1.81071925143842,8
A,C,-2.5500144848278,8
B,C,1.15025508071742,9
A,C,1.22789365442077,1
B,C,0.152103162683809,2
A,C,-0.523083809187373,8
B,C,-1.10159336434584,6
A,C,-0.879730281412976,6
B,C,-0.636700257754092,10
A,C,-2.1059314308429,4
B,C,-0.64625836012243,1
A,C,0.986793426319455,4
B,C,-0.75490014593259,9
A,C,1.56520486289813,4
B,C,-0.0500492609915262,6
A,C,0.111028706146697,8
B,C,0.475471045997417,1
A,C,-0.939003904707139,6
B,C,-0.774045619642981,3
A,C,-0.423558467232642,5
B,C,1.77287949441054,1
A,C,0.426550658330294,1
B,C,-0.0944701730887152,8
A,C,-1.11659543381566,2
B,C,-0.0874351465295421,7
A,C,0.392526090173269,2
B,C,-0.360622169253726,10
A,C,-0.88798436161748,7
B,C,-0.946416553795856,5
A,C,-0.219911556074559,3
B,C,0.34222011692021,4
A,C,0.969924129415534,10
B,C,-1.33545314019712,2
A,C,-0.800879475406146,8
B,C,-2.04679634418407,9
A,C,0.110056218193675,8
B,C,0.7161003737353,10
A,C,0.254120602375613,1
B,C,1.22876218801499,10
A,C,0.583404005956116,7
B,C,-0.587124773728964,10
A,C,1.4466653579162,4
B,C,0.443394035428034,9
A,C,0.577946885715448,5
B,C,-0.921834963877281,9
A,C,-0.249326705165156,9
B,C,-1.22189864637567,7
A,C,-0.0725396460455105,1
B,C,1.36490124503674,4
A,C,-0.457531019844233,2
B,C,0.0652002193600942,9
A,C,0.783980335923698,2
B,C,-1.5877080731648,8
A,C,-1.36936431323817,3
B,C,-0.927519802622359,3
A,C,0.300841559830217,2
B,C,0.0804689461039362,3
A,C,1.24674683051722,2
B,C,-1.23444910020502,5
A,C,-0.439069294322646,10
B,C,-2.1015939530556,10
A,C,1.61875617137326,3
B,C,1.08432849074413,7
A,C,-0.64080090691301,9
B,C,-0.252819826257065,1
A,C,-0.134829273222472,4
B,C,1.79535599171383,10
A,C,0.0383967173690209,6
B,C,0.412998288890057,2
A,C,0.699572122966991,5
B,C,0.68979094457615,2
A,C,-1.67105946529188,2
B,C,0.740048307522627,6
A,C,-0.924124899113763,7
B,C,-0.0316885733109696,5
A,C,-1.92779298152023,8
B,C,0.214303029678329,1
A,C,-1.00503886550696,5
B,C,-2.17895349228979,6
A,C,-1.67254913055491,3
B,C,-1.42072213555102,8
A,C,0.550531638778356,6
B,C,0.31043317691679,5
A,C,0.68507391296196,3
B,C,-0.531910490816832,5
A,C,0.181785459863277,1
B,C,0.411596177796364,7
A,C,-0.0850590489583202,5
B,C,-1.10670620353609,8
A,C,1.12913359573999,7
B,C,1.66801562437414,6
A,C,2.01910292593947,6
B,C,0.892548035572446,9
A,C,-0.18720468320782,7
B,C,-0.127697415610696,7
A,C,-0.305330139658066,1
B,C,-0.262866837856314,8
A,C,-0.0514686444263324,1
B,C,-1.97266335973404,7
A,C,0.0112282503851485,4
B,C,0.235344857293826,7
A,C,-0.950369853521111,3
B,C,-1.75714797519533,7
A,C,-0.359960650915173,10
B,C,-3.12158955842453,1
A,C,1.67254711224307,5
B,C,0.690549816448973,7
A,C,-0.976670320071121,10
B,C,0.0151341756048936,6
A,C,-0.165454175250426,10
B,C,-1.66021336852687,10
A,C,-0.878434380265504,7
B,C,0.965815838602375,10
A,C,-1.155821306734,1
B,C,-0.751395711615601,4
A,C,-0.745084355854741,2
B,C,1.22705248547405,10
A,C,-0.190857993821416,4
B,C,0.554310745974685,5
A,C,0.771433127103725,8
B,C,-0.380066799790761,7
A,C,-1.12855138835598,2
B,C,0.170101777039984,7
A,C,-0.358542332051066,6
B,C,1.4429384906866,3
A,C,-0.519946863243269,3
B,C,-0.310642094399316,1
A,C,0.68273746460155,4
B,C,-0.663578420365435,9
A,C,-0.0179505486369125,8
B,C,0.496591016531611,10
A,C,-0.404274700505695,7
B,C,-1.21164881021411,10
A,C,0.312743716736159,2
B,C,-0.279861864189669,1
A,C,-2.01985513454472,7
B,C,0.269578863177791,2
A,C,0.131799250869177,5
B,C,-1.67877127038153,1
A,C,-0.525879503304054,2
B,C,-0.175124623445125,10
A,C,-0.55663076339161,3
B,C,0.551848409108525,10
A,C,-1.57605151328026,5
B,C,-0.954292772391135,2
A,C,-0.44986342459853,5
B,C,1.44390639515157,9
A,C,-0.155254088813823,7
B,C,-1.0217189079899,7
A,C,1.53846974718311,3
B,C,-0.231175974126462,2
A,C,0.55192386215171,5
B,C,1.12179403686998,3
A,C,0.409545392352493,8
B,C,1.30026152604088,3
A,C,-0.790921271535216,8
B,C,1.59861945374855,8
A,C,-1.82290027350444,3
B,C,-0.975363113976848,7
A,C,-0.586460658851776,5
B,C,0.233109551802412,5
A,C,-0.473448624825338,1
B,C,0.583110980688571,1
A,C,0.420029447291878,5
B,C,0.67886090857055,10
A,C,1.48246102516947,8
B,C,-1.42528403776185,1
A,C,0.969974980650082,3
B,C,-0.265465767861875,6
A,C,-0.80310555068517,8
B,C,-1.77703410191596,8
A,C,-0.849036891625668,7
B,C,-0.299478219146019,1
A,C,-1.94024447918985,8
B,C,-0.360032787633846,9
A,C,0.510106187169821,8
B,C,-1.29797041852965,9
A,C,-0.00484740234794186,3
B,C,-1.34485223488897,7
A,C,-0.0516841852311564,7
B,C,0.894849793359077,9
A,C,-2.17988227279419,4
B,C,2.30641643226721,3
A,C,-1.16775035555093,6
B,C,0.940429718673155,4
A,C,2.07910159606188,5
B,C,-0.943824023273343,8
A,C,-0.675454145126363,10
B,C,1.02165032799741,5
A,C,-0.817503430666976,2
B,C,-0.957120734010987,6
A,C,1.5811192798267,9
B,C,1.76644280148737,3
A,C,-0.227035158885543,10
B,C,2.28111019497527,4
A,C,1.90374721659382,7
B,C,-0.0686215365008071,5
A,C,-0.813859139266671,1
B,C,-0.673255314397327,6
A,C,1.402030463378,7
B,C,0.540016608296576,1
A,C,0.642274168798481,6
B,C,-0.0127197649869594,10
A,C,0.182879553229633,8
B,C,-0.488514580230726,8
A,C,1.13523673607646,4
B,C,-0.326051022249221,8
A,C,1.99186253382779,9
B,C,0.586772894352092,3
A,C,0.988333223717117,8
B,C,1.47562393528371,4
A,C,-0.0469533798561104,2
B,C,-1.76753109920023,7
A,C,-0.609633971769902,10
B,C,0.593256912250552,2
A,C,1.20338721999315,3
B,C,0.208256826939065,8
A,C,0.839139358531807,7
B,C,0.94304143399232,6
A,C,1.0280931190928,6
B,C,0.747563844215257,6
A,C,-0.191427065286232,1
B,C,1.02469016466156,10
